,ALL_Uniq,Name_USGSO,density_pop,evi,wind_power,wind_std,offshore_wind,geothermal_potential,hydro,temp,solar_pow,solar_seas_ind,res_area,consumption_label,gdp_cons_pop_urban_merged,cluster_label_mk_5,cluster_label_mk_6,cluster_label_mk_7,cluster_label_mk_8,cluster_label_mk_9,cluster_label_mk_10,cluster_label_mk_11,cluster_label_mk_12,cluster_label_mk_13,cluster_label_mk_14,cluster_label_mk_15,cluster_label_mk_16,cluster_label_mk_17,cluster_label_mk_18,cluster_label_mk_19,cluster_label_mk_20,cluster_label_mk_21,cluster_label_mk_22,cluster_label_mk_23,cluster_label_mk_24,cluster_label_mk_25,cluster_label_mk_26,cluster_label_mk_27,cluster_label_mk_28,cluster_label_mk_29,cluster_label_mk_30
68,88505,Marajo,-0.371680408038102,0.9195136881682928,-1.3040801689376045,0.0922451495177292,0.0,0.0,0.0,0.0798740684586335,0.2958669159299906,-0.2134562427021311,-0.6842979482359023,XS,-0.1376942721630514,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,3,17,12,0,14,0,23,20,22
69,88506,Marajo,-0.4728199681812489,0.5051548917449749,-0.6861967942295686,0.1049551484134784,0.0,0.0,0.0,0.0928183090844498,0.8091344052925026,-0.1774200485295737,-0.1755255835220112,S,-0.1142287540822975,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,3,17,12,0,14,17,23,20,22
70,88509,Amazon Delta,-0.2914542551520588,0.8313734247153891,-1.2027524356767945,-0.0060898527971924,0.0,0.0,4.011648186828302,0.0951258404972321,0.4060334485224633,-0.1711103491571859,-0.6772718395168018,XS,-0.1403572701477054,2,1,2,2,7,4,5,8,9,12,9,13,13,7,18,1,6,9,11,22,3,3,6,24,25,26
71,88515,Marajo,-0.5109044518593898,0.7358875716292992,-1.1169140338171453,0.5315467652179447,0.0,0.0,4.523266475028837,0.0747680630563073,0.3949227359333723,-0.2091373408746096,-1.0670050247265703,S,-0.0812054725277004,2,1,2,2,7,4,5,8,9,12,9,13,13,7,18,1,6,9,11,22,3,3,6,24,25,26
72,88521,Marajo,-0.7664562892281263,0.9885517286140444,-1.1817978458761194,0.2813143897975628,0.0,0.0,4.771664988491295,0.0795983591364712,0.3123913468344461,-0.1272370237630334,-0.3466492175923739,XS,-0.1545133952937397,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
73,88529,Marajo,-0.5512984676966257,0.6732263335757133,-1.1924486723001066,0.2396905192142258,0.0,0.0,5.419720028020661,0.0795983591364712,0.3264848747473757,-0.108689226449175,0.2051902482190926,XS,-0.185097081469877,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
74,88533,Marajo,-0.9284010992864244,0.5835902060432415,-1.216035855633077,0.2668727170426561,0.0,0.0,4.094180986636892,0.0789096115190297,0.3982905723272327,-0.1061366910569155,-0.0605410271924413,XS,-0.1663516274920129,2,1,2,2,7,4,5,8,11,12,9,13,0,14,17,18,6,9,11,16,3,3,6,24,25,20
75,88534,Amazon Delta,-0.984091488697807,0.3863468307404576,-1.2383517506657622,0.0071066325088925,0.0,0.0,4.502049375544955,0.0868225057470447,0.3030805711487462,-0.1126795233268523,-0.0632484576137483,XS,-0.1787682094506293,2,1,2,2,7,4,5,2,11,12,9,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
76,88546,Marajo,1.598508444829886,1.0681426465814594,-1.2459081204720095,0.3016371944898615,0.0,0.0,5.541574129903582,0.0575742519595434,0.1143712042302543,-0.1016255714563845,-0.5213257397098181,S,0.9634317824026722,2,1,2,2,7,4,9,1,9,2,5,9,10,17,4,2,0,0,13,3,4,17,19,1,26,11
77,88550,Amazon Delta,-1.2021878217000028,0.646324630625069,-1.2056398994362745,0.0702615760427346,0.0,0.0,4.6787955234930445,0.0814240613002357,0.3074021764670144,-0.0641723356140881,0.0994686263445294,S,-0.110872135964035,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
78,88551,Marajo,-1.0270090129236895,0.488890694467879,-1.2086213185883143,0.1569818579905648,0.0,0.0,5.408503833006372,0.0795653810930154,0.215735686695326,-0.0771945399719059,0.1130552795437293,S,0.0524044394656351,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
79,88553,Marajo,-1.0446298801292175,0.8439987088713553,-1.1743044064420705,0.1541039599444999,0.0,0.0,5.624982738289325,0.0776994641347473,0.1388010107169077,-0.0492321474912349,0.3859038157858011,S,-0.0231041653039756,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,1,26,24,8,20
80,88554,Marajo,-1.3611899131043157,0.9520649390857028,-1.2012828555882924,0.1712454172910612,0.0,0.0,5.547703178188212,0.0755166811692941,0.1683985905008128,-0.0725132018384933,-0.6647065790060405,S,0.0982631650089395,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
81,88556,Amazon Delta,-0.8477153917023793,0.5069818576422251,-1.181224852917651,-0.0118998364423762,0.0,0.0,4.587397881777916,0.0824938039258926,0.2813993466353477,-0.0754238075517461,0.431411258950382,XS,-0.1778848532825435,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
82,88560,Amazon Delta,-1.0562268601821925,0.6695298800129003,-1.1899904087183957,0.013371234342264,0.0,0.0,4.815281458032541,0.081707536201532,0.2887542738436741,-0.0604736263877285,1.125530313029055,S,-0.005050103037415,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
83,88562,Marajo,-1.2867679446638216,0.6679342627625282,-1.1140232337087346,0.2292698471523514,0.0,0.0,5.139997852797512,0.0806997071343693,0.1052207319938601,-0.0311139909732892,0.3049931112711462,XS,-0.1466475081657144,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
84,88565,Marajo,-1.0289440847797582,0.7053848808715101,-1.1457899494324555,0.0882471613393669,0.0,0.0,4.635659410762282,0.0842173842230651,0.1032846469554422,-0.0522711220357654,0.0820813072546807,XS,-0.1266736801843843,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
85,88566,Marajo,-1.01880756572747,0.8170254631977897,-1.144263983305922,0.1194563463531664,0.0,0.0,5.06981959174652,0.0819694515471596,0.1139312847186894,-0.0339037650299207,0.64073753401685,XS,-0.1426958739513206,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
86,88576,Marajo,-1.431971900945234,0.9597153917412004,-1.155175924474938,0.2926193108332909,0.0,0.0,6.163737048104691,0.0731566875724063,0.0895190457333297,-0.052663816600744,1.0890617829338238,M,0.4617323592731033,2,1,2,2,7,4,5,2,11,12,0,0,0,14,17,18,11,9,20,16,14,1,26,13,8,20
87,88580,Amazon Delta,-0.9883919128759724,0.8502319316857668,-1.1047330637820203,-0.0043103766325053,0.0,0.0,4.235696982988066,0.0759198788605785,0.2479991348005626,-0.1055064571169721,0.7635477842875321,XS,-0.1395503523616485,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
88,88582,Amazon Delta,-0.8677395337834373,0.5300811536575935,-1.0522309778634602,-0.1289316954936511,0.0,0.0,4.667070243539133,0.0911398028494219,0.2953186634937807,-0.0711987024789791,0.410605481099743,XS,-0.1707770255788262,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
89,88587,Amazon Delta,-0.9925081410607516,0.9520579449891736,-1.0570328762715242,-0.0773422119765884,0.0,0.0,5.4697821498341055,0.0843870775646496,0.3212687908215662,-0.0749029442487635,0.724181071701584,S,0.1292221287474845,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,1,26,24,8,20
90,88588,Amazon Delta,-0.8837560106348972,0.5924538998253038,-0.9894122026363992,-0.1304673744116468,0.0,0.0,4.314790791159734,0.0911398028494219,0.3192038774403272,-0.0458947932562981,-0.0454621119908503,XS,-0.1679225953767543,2,1,2,2,7,4,5,2,11,12,9,13,0,14,17,18,6,9,11,16,3,3,6,24,25,20
91,88591,Amazon Delta,-1.0573227454706713,0.7899927184613261,-1.0964408025979953,-0.0794389062821279,0.0,0.0,5.2113939993429685,0.0920640581434302,0.1797552481080167,-0.053716839479612,-0.0355931613347318,XS,-0.1478544880314974,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
92,88602,Amazon Delta,-0.789610915337583,0.6995936060696927,-0.8199565492521407,0.0036201380441609,0.0,0.0,4.35763006137302,0.0819132216247073,0.3714166872230831,-0.0610084428780243,-0.548094189206429,XS,-0.1802107750023325,2,1,2,2,7,4,5,8,11,12,9,13,0,14,17,18,6,9,11,16,3,3,6,24,25,20
93,88605,Amazon Delta,0.7133454171377785,0.6351146612756274,-0.8002468427086431,0.0613792500783646,0.0,0.0,4.408141918899496,0.0505411400728536,0.1648748425329701,0.0477972501277871,-0.1174973514166987,XS,0.2862060418256429,2,1,2,2,7,0,5,8,9,12,5,13,13,7,18,1,6,15,13,22,6,17,6,1,25,26
94,88614,Amazon Delta,0.583031795944456,0.660174855574214,-0.804655068030277,-0.034498705563337,0.0,0.0,4.718913961450385,0.0505411400728536,0.3274459634639892,0.0656709870305785,0.4823607540142873,XS,0.2911096219235115,2,1,2,2,7,4,5,8,9,12,5,13,0,7,17,18,6,9,13,16,3,17,6,1,25,20
95,88655,UNNAMED,0.0158219120531001,-0.5396941334828328,-0.8350528215911451,0.0174945873237809,0.0,0.0,3.99479209510914,-0.0672369395709764,-0.7567503123721324,-0.424841530168829,-0.1923280064871977,XS,-0.1858033099096298,2,1,2,2,7,0,5,8,9,12,9,13,13,7,18,1,17,15,19,22,6,20,6,3,5,26
96,88659,Patia Delta,-0.6312617355446326,-0.3414247246891783,-0.7014314253565737,0.2174481050522883,0.0,0.0,4.219558479921233,-0.0456509032128008,-0.7667184053979076,-0.3962530160438132,-0.0297468403307417,XS,-0.1842922125025884,2,1,2,2,7,0,5,8,9,12,9,13,13,7,18,1,17,15,19,22,6,13,6,3,14,26
97,88665,UNNAMED,-0.5577974145194253,-0.3868147340192827,-0.5361053800250116,0.0662047637721728,0.0,0.0,0.0,-0.0593936246687251,-0.649523042339874,-0.4375566086980105,0.0778669908335861,XS,-0.1848073043907313,0,4,3,7,8,7,10,11,2,8,2,1,1,0,1,19,20,3,17,12,16,7,0,4,15,8
98,88906,UNNAMED,-0.6179526293147662,-0.5291364959678281,-1.1247464384357306,-0.0411697032738325,0.0,0.0,4.355606208379495,-0.01585954941522,-0.615544200931224,-0.1435554584333483,0.7227727756016025,XS,-0.0923919153243334,2,1,2,2,7,4,5,8,9,12,9,13,13,7,18,1,17,15,19,22,3,13,6,3,14,26
99,88909,UNNAMED,-0.0331036133867587,-0.6273748701836198,-1.0302693145469874,-0.0266761007234566,0.0,0.0,0.0,-0.0175010557577882,-0.6645304463096902,-0.1508761344083972,-0.5759273542152904,XS,-0.179183643620415,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,3,17,12,16,7,0,4,20,22
100,88923,UNNAMED,-0.4435170115298104,-0.6316185499333916,-1.1431251257988275,-0.0104141222381727,0.0,0.0,4.889684385518456,-0.0175010557577882,-0.7365132828609261,-0.0717345500455158,0.2295762165751393,XS,-0.106418341111718,2,1,2,2,7,4,5,8,9,12,9,13,13,7,18,1,17,15,19,22,3,13,6,3,14,26
101,88942,UNNAMED,-0.2708804898481062,-0.876406826575445,-1.1798088668726454,-0.2354540805924595,0.0,2.924750158918856,3.6320820873110375,0.0470331589090008,-0.6661177432495047,-0.2350650869302811,0.3741039643158559,M,2.132841957251753,2,1,1,0,3,2,9,6,3,1,7,3,6,8,4,8,15,10,9,23,13,25,3,10,22,27
102,89035,Mata-Mata,-0.8728115414455965,-0.4484075193581586,-0.9304423678008724,0.0987993637215072,0.0,0.0,0.0,0.1007633781404795,0.9011215019628024,-0.4574130126031217,0.6374905754136138,XS,-0.1734282809215701,0,4,3,7,8,7,10,11,2,8,2,5,1,1,9,19,20,19,2,18,16,9,2,11,20,17
103,89036,Orinoco Delta,-0.3341916432097591,0.9778169209568852,-0.3782552036776181,-0.0326340533137985,0.0,0.0,4.199453980685591,-0.0135090751621246,0.5279665470856614,-0.3727616487676854,-0.5868958423500881,XS,-0.1930304889773597,2,1,2,2,7,4,5,8,9,12,9,13,13,7,18,1,6,9,11,22,3,3,6,1,25,26
104,89038,Orinoco Delta,-0.9521306011653592,0.9020490981849316,-0.7121659072507092,0.0122206289850164,0.0,0.0,4.404640300601504,-0.0135090751621246,0.4833209384851983,-0.3850465929717858,-0.5069361565913026,XS,-0.17526283069006,2,1,2,2,7,4,5,2,11,12,9,13,0,14,17,18,6,9,11,16,3,3,6,24,25,20
105,89040,Orinoco Delta,-0.2650000398487359,0.8451007860003821,-0.3091475814042942,-0.0866835066905102,0.0,0.0,0.0,-0.0142826017868819,0.4826387338516234,-0.3801431283554199,0.2751231446600196,XS,-0.1651412275363149,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,19,6,21,0,14,17,23,24,22
106,89041,Orinoco Delta,0.0995154616388692,1.078791689137073,-0.670779068564378,-0.0077304520984019,0.0,0.0,0.0,-0.0143161594676812,0.4410696339152324,-0.3982958416575009,-0.5055072620332535,XS,-0.1693184622220185,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,3,17,21,0,14,17,23,20,22
107,89071,Orinoco Delta,-1.0853274763180945,0.8407069416680042,0.5200377945760045,-0.5479118211296482,0.0,0.0,4.210424483101273,0.0042823887101022,0.820957333663212,-0.4606676327929431,0.0944638241122121,XS,-0.1988921666085463,2,1,2,2,7,4,5,2,11,12,9,13,0,14,17,18,6,9,11,16,3,3,6,1,25,20
108,89505,Moose Factory,1.0386103267987137,-1.067039624117513,-0.7582773780461606,-1.229881308555869,0.0129187278904647,0.0,0.0,-2.8534733610362366,-0.5592249877210486,1.998428214238535,-0.5031131042151744,M,0.4136638222584015,0,5,5,5,5,1,4,5,4,3,13,11,3,9,2,4,12,1,15,14,2,6,8,20,21,18
109,89757,UNNAMED,1.2190183018040364,-0.2663352608052371,-0.1227473210637081,0.8136747740317448,0.0,0.0,4.791158703519179,-0.0255131057134908,0.0165462072862675,-0.0048430238898397,-0.1823503398935476,XS,1.829009155262183,2,1,1,0,3,2,9,1,3,2,5,9,10,17,4,2,0,0,13,3,4,12,22,6,6,11
110,89767,UNNAMED,1.478431900152666,-0.4577008828607026,-0.623912915909034,0.6593025643144063,0.0,0.0,0.0,-0.0059728276271251,-0.0848753695580089,0.0447850111843005,0.4383414159802178,XS,2.458841518166521,0,4,3,7,4,5,6,4,1,11,6,12,11,15,7,14,16,14,7,19,11,22,5,16,7,28
111,89772,Pakhirala,1.663400521917195,-0.3730498789415384,-0.6672917006304468,0.6156602260738933,0.0,0.0,3.5381425786031366,-0.0039441756793534,-0.0946956027812275,0.0453213986271211,-0.2387709236188446,XS,2.773894404873197,2,1,1,0,3,2,9,1,3,2,5,9,10,17,4,2,0,0,13,3,4,12,22,6,6,11
112,89803,UNNAMED,1.423194137521695,-0.1920467494634773,-0.7625408263479008,0.4546973351259571,0.0,0.0,3.8134744139612864,-0.0595168400512883,-0.1279216035615181,0.0242617759372464,-0.1801667225931074,XS,0.7505160199627968,2,1,2,2,7,0,9,8,9,12,5,9,13,7,18,1,17,15,13,22,6,20,25,3,5,26
113,89810,UNNAMED,0.079902673316131,-0.8821758216073735,-0.6235126171011482,0.6364229210095665,0.0,0.0,0.0,-0.0242126499394566,-0.0895904137073356,-0.0038346158996142,0.1137563156203894,XS,-0.1489062518884693,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,19,9,13,3,12,16,7,18,4,15,29
114,89813,UNNAMED,0.590362868352948,-0.4784732165979873,-0.6420201471342875,0.6213915150714503,0.0,0.0,0.0,-0.0242126499394566,-0.0849613771164264,1.653558902786066e-05,-0.1383555802394868,XS,-0.1133833851524744,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,13,3,7,16,7,18,4,13,29
115,89834,UNNAMED,0.9220044812355398,-0.912426827114355,-0.6873473413374251,0.633237789710636,0.0,0.0,0.0,-0.0687405662393028,-0.0782099667754631,-0.0535514158547143,-0.5549803865782535,XS,0.1982964374718988,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,13,3,7,21,7,18,4,13,29
116,89844,UNNAMED,1.368180812229209,-0.2652474875525595,-0.6869477244949657,0.6539489670474498,0.0,0.0,4.078722961280242,-0.0687405662393028,-0.0818127684991278,-0.071333342658354,-0.6071966581043298,XS,1.1796004944421967,2,1,2,2,7,0,9,8,9,12,5,9,13,7,18,1,0,0,13,3,6,20,25,6,5,26
117,89846,UNNAMED,0.9169527667477518,-1.167089161938966,-0.6604539686773906,0.6863300523334408,0.0,0.0,0.0,-0.0306520666951131,-0.0568222659295154,-0.0853308373614803,-0.9830424304968856,XS,-0.0440581251426337,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,13,3,7,21,7,18,4,13,29
118,89855,UNNAMED,1.6012026642073616,0.192908268024121,-0.7059626733529117,0.6524490453397515,0.0,0.0,4.293630680642609,-0.065566166649455,-0.0880667989597111,-0.0746726026656761,0.8643816379288112,S,2.8036783817964643,2,1,1,0,3,2,9,1,3,2,4,9,10,17,4,2,0,0,21,3,4,12,22,6,6,11
119,89862,UNNAMED,1.0499129686399082,-0.3656512644724483,-0.6644736256144325,0.7298033620488559,0.0,0.0,4.158958445923309,-0.0367443637754531,-0.0530364694007066,-0.1078678238993838,-0.5186794042332893,S,2.59493984308292,2,1,1,0,3,2,9,1,3,2,5,9,10,17,4,2,0,0,13,3,4,12,22,6,6,11
120,89868,UNNAMED,0.2764419912577394,-0.8731003886342489,-0.6703571143088418,0.7477310902209601,0.0,0.0,3.136331373761683,-0.0365314937904468,-0.0341982521800157,-0.1324533327034257,-0.6337622515607774,XS,0.2617232542853692,2,1,2,2,7,0,5,8,9,12,5,13,13,7,18,1,17,15,13,22,6,20,25,3,5,26
121,89887,UNNAMED,0.681748360327182,-1.641813298197562,-0.665966487650199,0.9446683776954996,0.0,0.0,0.0,-0.0662956958799069,-0.0696831408349979,-0.1790903659402653,-0.7109482437949578,XS,1.8580880155157224,0,4,3,7,4,5,6,4,2,8,6,5,11,0,5,3,9,13,3,7,21,7,18,16,13,28
122,89889,UNNAMED,0.5391873710562937,-1.019028903349271,-0.6827631506251441,0.9255438533927804,0.0,0.0,0.0,-0.0640858616206813,-0.0899959301955329,-0.1767958663910221,-0.7342544336424145,XS,-0.0191294334075042,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,13,3,7,16,7,18,4,13,29
123,89908,UNNAMED,1.5303863935600828,-0.7159318069087435,-0.798760586635111,1.1722325820516504,0.0,0.0,0.0,-0.0817048139019136,-0.1241123836976516,-0.203991165410458,-0.8561325418517205,S,0.7003138773139945,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,13,3,7,21,7,18,16,13,29
124,89917,UNNAMED,0.9777969262700968,-0.4117108362483831,-0.7793221359063858,0.878015664000369,0.0,0.0,0.0,-0.0469740259322957,-0.1200982096520244,-0.1899115014127786,-0.2674390857603079,S,2.625342894005409,0,4,3,7,4,5,6,4,1,11,6,12,11,15,7,14,16,14,7,19,11,22,5,16,7,28
125,89937,UNNAMED,-0.5729114653498156,-1.36890339605908,0.4563004772168508,0.6713721450660054,2.195876390812974,0.0,0.0,0.0285422221865235,1.2247668463187666,0.1108340024274101,-0.1325117874000731,XS,-0.1859342222664724,0,5,5,5,5,1,4,5,4,3,12,7,7,13,15,17,19,21,8,2,17,18,24,15,11,5
126,89959,UNNAMED,0.3301755758442942,-1.3829572252322129,-0.8256412353555485,0.939347928368756,0.0,0.0,4.188129298796698,-0.1018498734500523,-0.1066129564713916,-0.189179598206235,-0.5250678200156645,XS,-0.1564793250841098,2,1,2,2,7,0,5,8,9,12,5,13,13,7,18,1,17,15,19,22,6,20,25,3,5,26
127,89969,UNNAMED,1.2305512637881195,-1.2615199896209652,-0.8304090256201471,0.9605282871505884,0.0,0.0,0.0,-0.1038433516676058,-0.1081482828865461,-0.1884476261795166,-0.6430881501319247,XS,0.2832707020041598,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,13,3,7,21,7,18,4,13,29
128,89977,UNNAMED,1.2214299561887672,-1.0472666882197486,-0.8503029190258471,1.0043672167957884,0.0,0.0,0.0,-0.1015707845907871,-0.1201216329870827,-0.1838344014400002,-0.6290108527367827,XS,0.0139919911441857,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,13,3,7,21,7,18,4,13,29
129,89982,UNNAMED,-0.1144211374791321,-1.925368162030772,0.4090571812933002,0.5140133735776983,1.16378796620853,0.0,0.0,-0.0595520291908234,1.2229756931660238,0.0632590743377361,-0.964987342180012,XS,-0.2053850123950205,0,4,3,7,5,1,10,11,2,8,12,5,7,1,9,17,19,21,2,18,17,18,2,11,18,17
130,90198,UNNAMED,1.3185867127932156,-0.2256690060804562,-0.878962456951022,-0.0608267489798347,0.1372538221458777,0.0,3.169255983983055,0.1191831930736186,-0.1075125589334763,-0.1241530201255169,-0.7232877907064735,XS,0.0387379282318924,2,1,2,2,7,0,5,8,9,12,5,13,13,7,18,1,17,15,13,22,6,20,25,1,5,26
131,90208,UNNAMED,0.7916895352484448,0.07697693651048,-0.4019626399587803,-0.0455474167282394,0.6683859807158173,0.0,3.755323735490362,0.1472656779963183,0.4046426880033729,-0.1263261367357601,-0.4353379500193098,S,0.1141746260293828,2,1,2,2,7,0,5,8,9,12,5,13,13,7,18,1,6,15,13,22,6,20,6,1,5,26
132,90212,UNNAMED,-0.4947470340278781,0.566038540970357,-0.7180652028566901,0.0985972830062944,0.2990998084133564,0.0,4.087634162521265,0.147755087545688,0.1928906152212151,-0.1464796640493056,-0.2781763283708451,XS,-0.128808943694544,2,1,2,2,7,4,5,8,9,12,9,13,13,7,18,1,6,15,11,22,3,3,6,24,25,26
133,90213,UNNAMED,0.3924501744183091,-0.2359346959927509,-0.6780856420146865,0.0868630185323247,0.5517021200065408,0.0,0.0,0.1509467947872524,0.2798285192279962,-0.1243622088246839,-0.3014131872766585,XS,-0.0902444679054384,0,4,3,7,8,7,10,11,2,8,2,5,1,3,13,3,9,3,17,17,21,7,0,4,20,22
134,90218,UNNAMED,0.0589905319356998,0.5240453240925843,-0.791683929032145,0.1360255195611789,0.2433197845925636,0.0,3.841507158711574,0.165203932670873,0.1145490751808537,-0.1429613892389455,-0.6487477239904161,S,0.1136175784210921,2,1,2,2,7,0,5,8,9,12,9,13,13,7,18,1,6,15,13,22,6,20,6,1,25,26
135,90247,UNNAMED,-0.0502174668535553,0.6565225720998404,-0.8929296041320065,1.6929922116667764,0.0,0.0,4.833282173077315,0.1199714378213454,0.00818224672238,0.3043744749432519,0.6962162032939074,XS,0.2233725937058443,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,16,20,16,14,17,19,13,26,20
136,90254,UNNAMED,-0.8699948168926014,0.6055284900095067,-1.0787911188206782,1.5047473547877388,0.0,0.0,4.779178406574051,0.1346204673810756,0.0002680873895351,0.3296198294008954,-0.1795286984028743,XS,-0.1829931674094893,2,1,2,2,7,4,5,2,11,12,9,13,0,14,17,18,11,16,19,16,3,13,19,24,14,20
137,90256,UNNAMED,-0.2292532538091678,0.2381742568911598,-1.0742018579013914,1.5182501864694715,0.0,0.0,4.44051316814009,0.1346204673810756,-0.0115735064512988,0.295231449623862,-0.7487998091549198,XS,-0.0416245123455724,2,1,2,2,7,4,5,8,9,12,9,13,13,7,18,1,17,15,19,22,6,13,25,3,14,26
138,90257,UNNAMED,-0.1409289368214976,0.1942407481790319,-1.2125673633728302,1.2801389509393415,0.0,0.0,0.0,0.1346204673810756,-0.0230286152636698,0.3095185722498862,-0.5248790394026016,XS,-0.1965486575670958,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,19,9,13,3,7,16,7,18,4,13,29
139,90265,Makanbon Kyun,0.4578099212413811,-0.2679351438788347,-0.7360005251854841,0.8742106049179167,0.0,0.0,4.677602124558648,0.0996999757968654,0.2904854047003327,0.6632954649756352,-0.0251794369776051,XS,0.3625261898054798,2,1,2,2,7,0,5,8,9,12,5,13,13,7,18,1,17,15,13,22,6,17,25,3,5,26
140,90267,UNNAMED,-0.4621057491656092,-0.0482229267376548,-0.4344487276049761,1.0385561641982,0.0,0.0,4.424292969366373,0.0983677981608846,0.2437675629264236,0.6572451777809601,-0.3844969543060629,XS,-0.2062038331038262,2,1,2,2,7,0,5,8,9,12,9,13,13,7,18,1,17,15,19,22,6,13,25,3,14,26
141,90269,UNNAMED,0.0110696696755452,0.3396654864047153,-0.4196978182560369,1.0546349330767943,0.0,0.0,5.026731253508709,0.0979382718966246,0.2968397163141332,0.6505518298593216,1.125599901159722,XS,0.9613829670316604,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,16,20,16,14,17,19,13,26,20
142,90271,UNNAMED,0.0637631694557216,-0.2891939102241725,-0.7360005251854841,0.8742106049179167,0.0,0.0,4.573654444281519,0.0999889944245841,0.2289318080838321,0.6906879620009058,0.3595141763105667,XS,0.4725995266609264,2,1,2,2,7,0,5,8,9,12,5,13,13,7,18,1,17,15,13,22,6,17,25,3,5,26
143,90272,Pyinsalu,0.1191482981680582,-0.3907822023787618,-0.3350672435584179,0.960854637085882,0.0,0.0,4.69623606597088,0.0952751647767999,0.3008721898402748,0.6641946338326956,0.4422243990916848,XS,1.2289600464835506,2,1,2,2,7,0,9,8,9,12,5,9,13,7,18,1,0,16,13,3,6,17,25,3,26,26
144,90273,UNNAMED,0.2460460349804347,-0.6091726170342032,-0.308879837674304,0.9407855897895876,0.0,0.0,4.487836258283388,0.0587569686124678,0.3030461681253792,0.6770065682753909,-0.3459212086816549,XS,0.0112428404396744,2,1,2,2,7,0,5,8,9,12,5,13,13,7,18,1,17,15,13,22,6,20,25,3,5,26
145,90274,UNNAMED,-0.0542387701498648,-0.2894827695968711,-0.6877296524953586,0.8550003923908389,0.0,0.0,4.800506912059921,0.0989611313217096,0.1986132287676617,0.7034971698314443,0.6301285339378058,XS,0.1801052949281236,2,1,2,2,7,0,5,8,9,12,5,13,13,7,18,1,17,16,19,22,6,17,25,3,26,26
146,90275,UNNAMED,0.505965563115021,-0.4321249223184896,-0.6090985973905093,0.7322394838399219,0.0,0.0,4.344281300702745,0.0880241399762824,0.2460667096582462,0.6970888277586894,-0.4350899102142846,XS,0.0031036498512141,2,1,2,2,7,0,5,8,9,12,5,13,13,7,18,1,17,15,13,22,6,20,25,3,5,26
147,90276,UNNAMED,0.7540505004980157,0.0026226299035742,-0.6002694410253941,0.7347111474002717,0.0,0.0,0.0,0.0706058357490501,0.2372024412970964,0.7150953999665395,-0.6159291921368605,XS,-0.0780214095283888,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,13,3,7,21,7,18,4,13,29
148,90277,UNNAMED,0.1551816619815149,-0.8777725849300599,-0.4819993931701038,0.7559896794530945,0.0,0.0,3.136331373761683,0.0285722152305477,0.2461633309153619,0.7134902001706473,-0.3985770077135209,XS,-0.1760233339583802,2,1,2,2,7,0,5,8,9,12,5,13,13,7,18,1,17,15,13,22,6,20,25,3,5,26
